row_id,order_id,customer_id,product_id,ship_mode,sales,quantity,discount,profit,profit_margin,order_date_id,ship_date_id
712,CA-2018-146136,AP-10915,OFF-EN-10001219,Standard Class,24.448,1,0.0,4.889600000000001,0.2,214,211
713,US-2018-100048,RS-19765,OFF-AP-10001154,Standard Class,281.34,1,0.0,56.268,0.2,241,1263
714,US-2018-100048,RS-19765,TEC-PH-10003012,Standard Class,307.98,1,0.0,61.596000000000004,0.2,241,1263
715,US-2018-100048,RS-19765,TEC-AC-10001606,Standard Class,299.97,1,0.0,59.99400000000001,0.2,241,1263
716,CA-2015-153150,Dl-13600,OFF-BI-10003355,Second Class,19.92,1,0.0,3.9840000000000004,0.2,269,523
717,CA-2015-130092,SV-20365,FUR-FU-10000010,First Class,9.94,1,0.0,1.988,0.2,270,1113
718,CA-2018-108910,KC-16540,FUR-FU-10002253,Standard Class,103.056,1,0.0,20.6112,0.2,242,366
719,CA-2015-104472,CK-12325,OFF-BI-10001658,Standard Class,59.808,1,0.0,11.9616,0.2,271,160
720,CA-2015-104472,CK-12325,FUR-FU-10000246,Standard Class,73.32,1,0.0,14.664,0.2,271,160
721,CA-2017-112942,RD-19810,OFF-PA-10004092,Standard Class,146.82,1,0.0,29.364,0.2,272,1264
722,CA-2017-142335,MP-17965,FUR-TA-10000198,Standard Class,1652.94,1,0.0,330.588,0.2,273,1055
723,CA-2017-142335,MP-17965,OFF-ST-10000036,Standard Class,296.37,1,0.0,59.274,0.2,273,1055
724,CA-2015-117429,MR-17545,FUR-FU-10000222,Standard Class,129.92,1,0.0,25.983999999999998,0.2,274,304
725,CA-2017-114713,SC-20695,OFF-SU-10004664,Standard Class,45.584,1,0.0,9.116800000000001,0.2,275,189
726,CA-2018-144113,JF-15355,OFF-EN-10001141,Standard Class,17.568,1,0.0,3.5136000000000003,0.2,119,1089
727,CA-2018-144113,JF-15355,TEC-PH-10002170,Standard Class,55.992,1,0.0,11.1984,0.2,119,1089
728,US-2017-150861,EG-13900,OFF-PA-10001954,First Class,182.72,1,0.0,36.544000000000004,0.2,276,410
729,US-2017-150861,EG-13900,FUR-TA-10002228,First Class,400.032,1,0.0,80.0064,0.2,276,410
730,US-2017-150861,EG-13900,OFF-ST-10004634,First Class,33.63,1,0.0,6.726000000000001,0.2,276,410
731,US-2017-150861,EG-13900,FUR-CH-10002965,First Class,542.646,1,0.0,108.5292,0.2,276,410
732,US-2017-150861,EG-13900,OFF-LA-10001317,First Class,6.3,1,0.0,1.26,0.2,276,410
733,CA-2018-131954,DS-13030,OFF-ST-10000736,Standard Class,242.94,1,0.0,48.588,0.2,277,1257
734,CA-2018-131954,DS-13030,TEC-AC-10003610,Standard Class,179.97,1,0.0,35.994,0.2,277,1257
735,CA-2018-131954,DS-13030,OFF-BI-10003982,Standard Class,99.696,1,0.0,19.9392,0.2,277,1257
736,CA-2018-131954,DS-13030,OFF-BI-10003291,Standard Class,27.936,1,0.0,5.5872,0.2,277,1257
737,CA-2018-131954,DS-13030,FUR-BO-10001619,Standard Class,84.98,1,0.0,16.996000000000002,0.2,277,1257
738,CA-2018-131954,DS-13030,OFF-BI-10000138,Standard Class,18.72,1,0.0,3.7439999999999998,0.2,277,1257
739,CA-2015-132500,GZ-14470,TEC-AC-10001383,Standard Class,49.98,1,0.0,9.996,0.2,79,172
740,CA-2015-112326,PO-19195,OFF-LA-10003223,Standard Class,11.784,1,0.0,2.3568000000000002,0.2,278,1265
741,CA-2015-112326,PO-19195,OFF-ST-10002743,Standard Class,272.736,1,0.0,54.547200000000004,0.2,278,1265
742,CA-2015-112326,PO-19195,OFF-BI-10004094,Standard Class,3.54,1,0.0,0.7080000000000001,0.2,278,1265
743,US-2017-146710,SS-20875,OFF-SU-10004498,Standard Class,51.52,1,0.0,10.304000000000002,0.20000000000000004,279,143
744,US-2017-146710,SS-20875,OFF-PA-10002615,Standard Class,3.528,1,0.0,0.7056,0.2,279,143
745,US-2017-146710,SS-20875,OFF-PA-10004971,Standard Class,4.624,1,0.0,0.9248,0.2,279,143
746,US-2017-146710,SS-20875,OFF-SU-10004261,Standard Class,55.168,1,0.0,11.0336,0.2,279,143
747,CA-2015-124429,MH-17785,FUR-TA-10002607,Same Day,567.12,1,0.0,113.424,0.2,280,280
748,CA-2015-124429,MH-17785,OFF-ST-10001809,Same Day,359.32,1,0.0,71.864,0.2,280,280
749,CA-2017-150889,PB-19105,TEC-PH-10000004,Second Class,11.992,1,0.0,2.3984,0.19999999999999998,232,555
750,CA-2018-126074,RF-19735,OFF-BI-10003638,Standard Class,58.05,1,0.0,11.61,0.2,281,834
751,CA-2018-126074,RF-19735,FUR-FU-10003577,Standard Class,157.74,1,0.0,31.548000000000002,0.2,281,834
752,CA-2018-126074,RF-19735,OFF-AR-10003478,Standard Class,56.98,1,0.0,11.396,0.2,281,834
753,CA-2018-126074,RF-19735,OFF-BI-10000546,Standard Class,2.88,1,0.0,0.576,0.19999999999999998,281,834
754,CA-2017-110499,YC-21895,TEC-CO-10002095,First Class,1199.976,1,0.0,239.99520000000004,0.2,282,527
755,CA-2016-135272,MS-17830,FUR-FU-10002759,Standard Class,79.92,1,0.0,15.984000000000002,0.2,215,296
756,CA-2017-140928,NB-18655,FUR-TA-10001095,Standard Class,383.438,1,0.0,76.6876,0.2,32,898
757,CA-2015-106803,DC-13285,OFF-ST-10002444,Standard Class,24.56,1,0.0,4.912,0.2,283,99
758,CA-2015-106803,DC-13285,TEC-AC-10001267,Standard Class,119.8,1,0.0,23.96,0.2,283,99
759,CA-2018-117240,CP-12340,OFF-BI-10000848,Standard Class,13.128,1,0.0,2.6256000000000004,0.20000000000000004,284,689
760,CA-2018-133333,BF-11020,OFF-PA-10002377,Standard Class,22.72,1,0.0,4.544,0.19999999999999998,66,586
761,CA-2016-112319,AR-10510,OFF-PA-10003441,Standard Class,58.32,1,0.0,11.664000000000001,0.2,285,578
762,CA-2018-126046,JC-16105,OFF-LA-10004484,Standard Class,12.39,1,0.0,2.478,0.2,133,660
763,CA-2016-114923,LH-17020,TEC-PH-10003931,Standard Class,107.982,1,0.0,21.596400000000003,0.20000000000000004,286,1244
764,CA-2015-162775,CS-12250,OFF-EN-10001990,Second Class,11.36,1,0.0,2.272,0.19999999999999998,287,627
765,CA-2015-162775,CS-12250,OFF-EN-10001532,Second Class,50.94,1,0.0,10.188,0.2,287,627
766,CA-2015-162775,CS-12250,TEC-AC-10003174,Second Class,646.74,1,0.0,129.348,0.2,287,627
767,CA-2015-162775,CS-12250,OFF-BI-10004187,Second Class,5.64,1,0.0,1.128,0.19999999999999998,287,627
768,CA-2015-162775,CS-12250,OFF-ST-10000025,Second Class,572.58,1,0.0,114.51600000000002,0.2,287,627
769,CA-2015-106810,AJ-10795,FUR-FU-10004306,Standard Class,310.88,1,0.0,62.176,0.2,288,672
770,CA-2017-157245,LE-16810,FUR-CH-10003746,Standard Class,641.96,1,0.0,128.39200000000002,0.20000000000000004,289,1013
771,CA-2018-104220,BV-11245,OFF-BI-10001036,Standard Class,18.28,1,0.0,3.6560000000000006,0.2,290,1120
772,CA-2018-104220,BV-11245,TEC-PH-10004614,Standard Class,207.0,1,0.0,41.400000000000006,0.20000000000000004,290,1120
773,CA-2018-104220,BV-11245,OFF-BI-10000301,Standard Class,32.35,1,0.0,6.470000000000001,0.2,290,1120
774,CA-2018-104220,BV-11245,OFF-BI-10003910,Standard Class,7.71,1,0.0,1.542,0.2,290,1120
775,CA-2018-104220,BV-11245,OFF-AR-10004648,Standard Class,40.3,1,0.0,8.06,0.20000000000000004,290,1120
776,CA-2018-104220,BV-11245,FUR-FU-10002597,Standard Class,34.58,1,0.0,6.916,0.2,290,1120
777,CA-2015-165974,DL-12865,OFF-AR-10003405,Standard Class,32.76,1,0.0,6.552,0.2,291,523
778,CA-2016-144267,NZ-18565,FUR-CH-10002335,First Class,544.008,1,0.0,108.80160000000001,0.2,292,842
779,CA-2016-144267,NZ-18565,OFF-PA-10000157,First Class,59.94,1,0.0,11.988,0.2,292,842
780,CA-2016-144267,NZ-18565,OFF-PA-10001947,First Class,23.92,1,0.0,4.784000000000001,0.2,292,842
781,CA-2016-144267,NZ-18565,OFF-PA-10003657,First Class,4.28,1,0.0,0.8560000000000001,0.2,292,842
782,US-2016-157014,BM-11785,OFF-BI-10001098,Second Class,32.07,1,0.0,6.414000000000001,0.2,293,1266
783,US-2016-157014,BM-11785,TEC-AC-10002167,Second Class,24.0,1,0.0,4.800000000000001,0.20000000000000004,293,1266
784,US-2016-157014,BM-11785,FUR-BO-10004409,Second Class,35.49,1,0.0,7.098000000000001,0.2,293,1266
785,US-2016-157014,BM-11785,TEC-AC-10000057,Second Class,47.984,1,0.0,9.5968,0.19999999999999998,293,1266
786,CA-2016-154921,EA-14035,OFF-EN-10000056,Standard Class,186.69,1,0.0,37.338,0.2,294,72
787,CA-2018-129567,CL-12565,OFF-BI-10000014,Second Class,17.456,1,0.0,3.4912,0.2,295,709
788,CA-2016-154620,LT-17110,FUR-CH-10004675,Standard Class,348.928,1,0.0,69.7856,0.2,296,1136
789,CA-2016-115938,SA-20830,OFF-BI-10001543,Standard Class,143.96,1,0.0,28.792,0.2,154,1267
790,CA-2016-115938,SA-20830,OFF-ST-10001321,Standard Class,15.42,1,0.0,3.084,0.2,154,1267
791,CA-2016-115938,SA-20830,OFF-BI-10001132,Standard Class,43.04,1,0.0,8.608,0.2,154,1267
792,CA-2016-115938,SA-20830,FUR-CH-10003199,Standard Class,332.94,1,0.0,66.58800000000001,0.20000000000000004,154,1267
793,CA-2017-105256,JK-15730,TEC-PH-10001530,Same Day,1363.96,1,0.0,272.79200000000003,0.2,245,245
794,CA-2015-156433,ES-14020,OFF-LA-10001569,Standard Class,9.96,1,0.0,1.9920000000000002,0.2,60,468
795,CA-2015-156433,ES-14020,OFF-PA-10003724,Standard Class,21.72,1,0.0,4.344,0.2,60,468
796,CA-2018-151428,RH-19495,OFF-BI-10000546,Standard Class,20.16,1,0.0,4.032,0.2,297,987
797,CA-2016-124653,DB-13120,OFF-PA-10000176,First Class,132.79,1,0.0,26.558,0.2,101,208
798,CA-2016-124653,DB-13120,OFF-PA-10002365,First Class,12.96,1,0.0,2.5920000000000005,0.20000000000000004,101,208
799,CA-2016-124653,DB-13120,OFF-LA-10002271,First Class,21.56,1,0.0,4.312,0.2,101,208
800,CA-2016-101910,CD-11920,FUR-CH-10002647,Standard Class,283.92,1,0.0,56.784000000000006,0.2,155,156
801,CA-2018-105809,HW-14935,FUR-FU-10004090,First Class,22.23,1,0.0,4.446000000000001,0.2,298,661
802,CA-2018-105809,HW-14935,TEC-PH-10001580,First Class,215.968,1,0.0,43.1936,0.20000000000000004,298,661
803,CA-2017-136133,HW-14935,OFF-AP-10000576,Second Class,355.32,1,0.0,71.06400000000001,0.2,299,829
804,CA-2017-115504,MC-18130,OFF-PA-10003953,Standard Class,12.96,1,0.0,2.5920000000000005,0.20000000000000004,300,717
805,CA-2018-135783,GM-14440,FUR-FU-10000794,First Class,18.28,1,0.0,3.6560000000000006,0.2,301,559
806,CA-2015-134313,RA-19915,OFF-AR-10001897,Standard Class,43.176,1,0.0,8.635200000000001,0.2,302,846
807,CA-2015-134313,RA-19915,TEC-PH-10001795,Standard Class,1983.968,1,0.0,396.7936,0.2,302,846
808,CA-2016-140921,AA-10375,FUR-FU-10003347,First Class,28.4,1,0.0,5.68,0.2,303,1235
809,CA-2016-140921,AA-10375,TEC-AC-10004901,First Class,149.97,1,0.0,29.994,0.2,303,1235
810,CA-2015-151995,ZC-21910,OFF-AR-10003190,First Class,11.52,1,0.0,2.304,0.19999999999999998,304,772
811,CA-2015-151995,ZC-21910,FUR-TA-10002903,First Class,1298.55,1,0.0,259.71,0.19999999999999998,304,772
812,CA-2015-151995,ZC-21910,OFF-AP-10000240,First Class,213.92,1,0.0,42.784,0.2,304,772
813,CA-2015-151995,ZC-21910,TEC-AC-10001101,First Class,25.78,1,0.0,5.156000000000001,0.2,304,772
814,CA-2018-143686,PJ-19015,FUR-FU-10000794,Same Day,18.28,1,0.0,3.6560000000000006,0.2,305,305
815,CA-2018-143686,PJ-19015,TEC-AC-10001838,Same Day,1399.93,1,0.0,279.98600000000005,0.2,305,305
816,CA-2016-106565,BW-11110,OFF-PA-10000061,First Class,51.84,1,0.0,10.368000000000002,0.20000000000000004,306,392
817,CA-2017-149370,DB-13210,OFF-PA-10003651,Standard Class,5.344,1,0.0,1.0688000000000002,0.2,307,252
818,CA-2015-140858,CA-12775,OFF-PA-10000304,Standard Class,41.472,1,0.0,8.294400000000001,0.20000000000000004,308,780
819,CA-2015-140858,CA-12775,OFF-BI-10003094,Standard Class,3.168,1,0.0,0.6336,0.2,308,780
820,CA-2015-140858,CA-12775,FUR-CH-10001394,Standard Class,1228.465,1,0.0,245.69299999999998,0.2,308,780
821,CA-2015-140858,CA-12775,OFF-BI-10004230,Standard Class,31.086,1,0.0,6.2172,0.2,308,780
822,CA-2015-140858,CA-12775,OFF-PA-10003395,Standard Class,335.52,1,0.0,67.104,0.2,308,780
823,CA-2018-101434,TR-21325,TEC-AC-10002402,Standard Class,239.97,1,0.0,47.994,0.2,309,819
824,CA-2018-101434,TR-21325,OFF-LA-10003223,Standard Class,9.82,1,0.0,1.9640000000000002,0.2,309,819
825,US-2015-102071,PG-18820,TEC-AC-10003441,Standard Class,67.8,1,0.0,13.56,0.2,310,1231
826,US-2015-102071,PG-18820,TEC-AC-10000109,Standard Class,167.97,1,0.0,33.594,0.2,310,1231
827,CA-2018-126956,GT-14710,OFF-FA-10002280,Standard Class,35.0,1,0.0,7.0,0.2,171,736
828,CA-2018-126956,GT-14710,OFF-SU-10000381,Standard Class,37.24,1,0.0,7.448,0.2,171,736
829,CA-2018-126956,GT-14710,OFF-EN-10004459,Standard Class,15.28,1,0.0,3.056,0.2,171,736
830,CA-2018-129462,JE-15745,FUR-CH-10000665,Second Class,301.96,1,0.0,60.391999999999996,0.2,115,549
831,CA-2018-129462,JE-15745,OFF-AP-10003884,Second Class,180.66,1,0.0,36.132,0.19999999999999998,115,549
832,CA-2018-129462,JE-15745,TEC-PH-10001557,Second Class,191.98,1,0.0,38.396,0.2,115,549
833,CA-2018-129462,JE-15745,TEC-PH-10002085,Second Class,65.99,1,0.0,13.198,0.2,115,549
834,CA-2017-165316,JB-15400,OFF-AR-10002956,Standard Class,35.216,1,0.0,7.043200000000001,0.2,311,1268
835,CA-2017-165316,JB-15400,OFF-AP-10003266,Standard Class,23.696,1,0.0,4.7392,0.2,311,1268
836,CA-2017-165316,JB-15400,TEC-MA-10004002,Standard Class,265.475,1,0.0,53.095000000000006,0.2,311,1268
837,US-2015-115987,LH-17020,OFF-BI-10001071,Second Class,51.184,1,0.0,10.2368,0.2,79,104
838,US-2018-156083,JL-15175,OFF-PA-10001560,Standard Class,9.664,1,0.0,1.9328,0.2,260,344
839,US-2017-137547,EB-13705,TEC-PH-10002365,Standard Class,21.072,1,0.0,4.2144,0.20000000000000004,312,300
840,CA-2016-100454,BM-11650,OFF-AR-10004648,Standard Class,60.45,1,0.0,12.090000000000002,0.2,313,666
841,CA-2016-100454,BM-11650,OFF-AR-10002578,Standard Class,11.52,1,0.0,2.304,0.19999999999999998,313,666
842,CA-2016-100454,BM-11650,FUR-BO-10001519,Standard Class,186.048,1,0.0,37.2096,0.2,313,666
843,CA-2017-161669,EM-14095,OFF-BI-10001294,First Class,37.44,1,0.0,7.4879999999999995,0.2,78,1200
844,CA-2017-161669,EM-14095,OFF-BI-10001636,First Class,26.976,1,0.0,5.3952,0.2,78,1200
845,CA-2017-161669,EM-14095,OFF-SU-10002503,First Class,11.36,1,0.0,2.272,0.19999999999999998,78,1200
846,CA-2017-161669,EM-14095,OFF-LA-10004093,First Class,14.62,1,0.0,2.924,0.2,78,1200
847,CA-2016-114300,AF-10885,TEC-PH-10001552,Standard Class,83.72,1,0.0,16.744,0.2,314,873
848,CA-2016-114300,AF-10885,FUR-CH-10001891,Standard Class,287.94,1,0.0,57.588,0.2,314,873
849,CA-2018-107503,GA-14725,FUR-FU-10003878,Standard Class,48.896,1,0.0,9.779200000000001,0.2,315,1009
850,CA-2015-107755,CK-12760,TEC-AC-10000710,Standard Class,115.36,1,0.0,23.072000000000003,0.2,316,182
851,CA-2017-152534,DP-13105,OFF-AR-10002335,Second Class,5.16,1,0.0,1.032,0.2,24,675
852,CA-2017-152534,DP-13105,OFF-PA-10001870,Second Class,38.88,1,0.0,7.776000000000001,0.2,24,675
853,CA-2017-113747,VD-21670,OFF-AR-10003373,Standard Class,185.88,1,0.0,37.176,0.2,317,31
854,CA-2017-123274,GT-14710,FUR-FU-10004090,Standard Class,44.46,1,0.0,8.892000000000001,0.2,318,1269
855,CA-2017-123274,GT-14710,OFF-ST-10000736,Standard Class,242.94,1,0.0,48.588,0.2,318,1269
856,CA-2015-125612,BK-11260,OFF-PA-10001019,Standard Class,39.96,1,0.0,7.992000000000001,0.2,94,234
857,CA-2015-125612,BK-11260,OFF-SU-10002537,Standard Class,102.3,1,0.0,20.46,0.2,94,234
858,CA-2015-125612,BK-11260,OFF-ST-10003221,Standard Class,21.36,1,0.0,4.272,0.2,94,234
859,CA-2018-161984,SJ-20125,OFF-PA-10004569,Standard Class,7.61,1,0.0,1.5220000000000002,0.2,319,5
860,CA-2018-161984,SJ-20125,OFF-FA-10000624,Standard Class,7.16,1,0.0,1.4320000000000002,0.2,319,5
861,CA-2015-133851,CM-12445,OFF-SU-10001225,Standard Class,7.36,1,0.0,1.4720000000000002,0.2,4,738
862,CA-2015-133851,CM-12445,OFF-AR-10003752,Standard Class,23.1,1,0.0,4.62,0.19999999999999998,4,738
863,CA-2017-134474,AJ-10795,TEC-AC-10001714,Second Class,191.472,1,0.0,38.2944,0.2,320,677
864,CA-2017-134474,AJ-10795,OFF-AR-10003958,Second Class,5.248,1,0.0,1.0496,0.2,320,677
865,CA-2017-134474,AJ-10795,TEC-PH-10002923,Second Class,59.184,1,0.0,11.8368,0.2,320,677
866,CA-2015-149020,AJ-10780,OFF-LA-10004272,Standard Class,2.89,1,0.0,0.5780000000000001,0.2,321,627
867,CA-2015-149020,AJ-10780,FUR-FU-10000965,Standard Class,51.94,1,0.0,10.388,0.2,321,627
868,CA-2017-134362,LS-16945,OFF-LA-10004853,First Class,15.936,1,0.0,3.1872000000000003,0.2,322,825
869,CA-2015-136742,GP-14740,OFF-BI-10003719,Standard Class,44.91,1,0.0,8.982,0.2,323,1270
870,CA-2017-158099,PK-18910,OFF-BI-10000545,First Class,1141.47,1,0.0,228.294,0.2,324,65
871,CA-2017-158099,PK-18910,TEC-PH-10002496,First Class,280.782,1,0.0,56.1564,0.2,324,65
872,CA-2016-131128,TB-21520,OFF-PA-10003591,First Class,34.44,1,0.0,6.888,0.2,325,1183
873,CA-2015-148488,SM-20005,OFF-PA-10004470,Standard Class,11.36,1,0.0,2.272,0.19999999999999998,326,535
874,CA-2015-148488,SM-20005,OFF-BI-10000315,Standard Class,106.344,1,0.0,21.2688,0.2,326,535
875,CA-2018-114636,GA-14725,OFF-PA-10001790,Standard Class,192.16,1,0.0,38.432,0.2,327,636
876,CA-2017-116736,CC-12430,FUR-FU-10004017,Standard Class,322.59,1,0.0,64.518,0.2,328,804
877,CA-2017-116736,CC-12430,TEC-AC-10003628,Standard Class,29.99,1,0.0,5.998,0.2,328,804
878,CA-2017-116736,CC-12430,TEC-AC-10002049,Standard Class,371.97,1,0.0,74.394,0.2,328,804
879,US-2015-158638,AG-10765,OFF-BI-10003712,Standard Class,5.892,1,0.0,1.1784000000000001,0.2,329,159
880,CA-2018-111689,HP-14815,OFF-BI-10003984,Second Class,68.472,1,0.0,13.6944,0.2,330,575
881,CA-2018-111689,HP-14815,FUR-CH-10004287,Second Class,1242.9,1,0.0,248.58000000000004,0.2,330,575
882,CA-2016-129098,DK-13090,OFF-ST-10001321,Standard Class,30.84,1,0.0,6.168,0.2,331,314
883,US-2018-123463,GZ-14470,OFF-AR-10001118,Same Day,13.48,1,0.0,2.696,0.2,332,332
884,CA-2017-165148,PM-19135,FUR-FU-10000732,First Class,31.4,1,0.0,6.28,0.2,333,1058
885,CA-2015-134061,LL-16840,FUR-FU-10001424,Standard Class,17.46,1,0.0,3.4920000000000004,0.2,334,418
886,CA-2016-143602,JS-15595,OFF-BI-10002071,Second Class,13.944,1,0.0,2.7888,0.2,335,153
887,CA-2018-115364,OT-18730,OFF-ST-10002486,Standard Class,83.76,1,0.0,16.752000000000002,0.2,336,1171
888,CA-2018-150707,EL-13735,OFF-BI-10001078,Standard Class,37.66,1,0.0,7.532,0.2,337,16
889,CA-2015-104976,CK-12760,OFF-PA-10003845,Standard Class,34.68,1,0.0,6.936,0.2,338,758
890,CA-2018-132934,JE-15475,TEC-AC-10000927,Standard Class,149.95,1,0.0,29.99,0.2,309,336
891,CA-2018-132934,JE-15475,OFF-BI-10001098,Standard Class,51.312,1,0.0,10.2624,0.2,309,336
892,CA-2018-133256,TH-21550,OFF-PA-10001622,First Class,4.54,1,0.0,0.908,0.2,336,819
893,CA-2018-133256,TH-21550,OFF-AR-10003158,First Class,15.92,1,0.0,3.184,0.2,336,819
894,CA-2018-133256,TH-21550,TEC-PH-10002660,First Class,543.92,1,0.0,108.78399999999999,0.2,336,819
895,CA-2017-105494,PC-18745,OFF-ST-10002205,First Class,155.82,1,0.0,31.164,0.2,339,397
896,CA-2017-105494,PC-18745,OFF-BI-10003364,First Class,70.008,1,0.0,14.0016,0.2,339,397
897,CA-2017-140634,HL-15040,OFF-EN-10001099,Second Class,15.648,1,0.0,3.1296,0.2,340,1100
898,CA-2015-144407,MS-17365,OFF-LA-10003923,Standard Class,103.6,1,0.0,20.72,0.2,341,1115
899,CA-2018-160983,GB-14530,OFF-PA-10002250,Second Class,46.96,1,0.0,9.392000000000001,0.2,342,1109
900,US-2017-114622,JR-16210,OFF-BI-10004716,First Class,8.904,1,0.0,1.7808000000000002,0.2,343,409
901,CA-2018-150959,TD-20995,OFF-LA-10001045,First Class,10.44,1,0.0,2.088,0.2,344,39
902,CA-2018-150959,TD-20995,OFF-BI-10001510,First Class,18.336,1,0.0,3.6672,0.2,344,39
903,CA-2018-132353,DB-13060,TEC-PH-10004536,First Class,323.976,1,0.0,64.79520000000001,0.20000000000000004,176,698
904,CA-2017-130477,LC-17140,OFF-PA-10002947,Standard Class,20.04,1,0.0,4.008,0.2,144,409
905,CA-2017-130477,LC-17140,OFF-ST-10002583,Standard Class,64.96,1,0.0,12.991999999999999,0.2,144,409
906,CA-2017-130477,LC-17140,OFF-PA-10000019,Standard Class,12.96,1,0.0,2.5920000000000005,0.20000000000000004,144,409
907,CA-2018-143259,PO-18865,FUR-BO-10003441,Standard Class,323.136,1,0.0,64.6272,0.19999999999999998,248,1271
908,CA-2018-143259,PO-18865,TEC-PH-10004774,Standard Class,90.93,1,0.0,18.186000000000003,0.2,248,1271
909,CA-2018-143259,PO-18865,OFF-BI-10003684,Standard Class,52.776,1,0.0,10.555200000000001,0.2,248,1271
910,CA-2018-137596,BE-11335,TEC-PH-10001494,Standard Class,1199.8,1,0.0,239.96,0.2,265,211
911,CA-2018-137596,BE-11335,TEC-AC-10004666,Standard Class,1928.78,1,0.0,385.75600000000003,0.2,265,211
912,CA-2018-137596,BE-11335,OFF-ST-10003816,Standard Class,352.38,1,0.0,70.476,0.2,265,211
913,CA-2016-133627,SC-20050,FUR-FU-10001935,Standard Class,22.2,1,0.0,4.44,0.2,71,723
914,CA-2018-102519,BM-11650,FUR-FU-10004091,First Class,46.94,1,0.0,9.388,0.2,345,1162
915,CA-2018-102519,BM-11650,TEC-AC-10001772,First Class,143.73,1,0.0,28.746,0.2,345,1162
916,US-2015-141215,KL-16555,FUR-TA-10001520,Standard Class,99.918,1,0.0,19.983600000000003,0.2,346,262
917,US-2015-141215,KL-16555,FUR-CH-10003379,Standard Class,797.944,1,0.0,159.5888,0.2,346,262
918,US-2015-141215,KL-16555,OFF-BI-10002706,Standard Class,8.568,1,0.0,1.7136,0.2,346,262
919,CA-2017-165218,RW-19630,OFF-EN-10000056,Standard Class,149.352,1,0.0,29.870400000000004,0.2,347,22
920,CA-2017-165218,RW-19630,OFF-ST-10001558,Standard Class,12.992,1,0.0,2.5984000000000003,0.2,347,22
921,CA-2015-138296,RC-19825,OFF-ST-10002444,Standard Class,24.56,1,0.0,4.912,0.2,30,433
922,CA-2016-111164,SE-20110,TEC-AC-10002473,Standard Class,85.14,1,0.0,17.028000000000002,0.20000000000000004,348,1272
923,CA-2016-111164,SE-20110,TEC-PH-10004531,Standard Class,21.99,1,0.0,4.398,0.2,348,1272
924,CA-2016-111164,SE-20110,OFF-AP-10004487,Standard Class,406.6,1,0.0,81.32000000000001,0.2,348,1272
925,CA-2017-149797,AH-10075,OFF-BI-10003650,Standard Class,841.568,1,0.0,168.3136,0.2,307,874
926,CA-2015-132962,JM-15535,OFF-PA-10003543,First Class,15.552,1,0.0,3.1104000000000003,0.2,104,1102
927,CA-2015-132962,JM-15535,TEC-AC-10004353,First Class,252.0,1,0.0,50.400000000000006,0.2,104,1102
928,CA-2016-115091,JJ-15760,OFF-AR-10000658,Standard Class,46.2,1,0.0,9.24,0.19999999999999998,349,331
929,CA-2016-115091,JJ-15760,OFF-AP-10000696,Standard Class,28.84,1,0.0,5.768000000000001,0.2,349,331
930,CA-2018-144932,AB-10165,OFF-AR-10003560,First Class,14.592,1,0.0,2.9184,0.2,350,828
931,CA-2018-144932,AB-10165,OFF-AR-10001468,First Class,89.856,1,0.0,17.9712,0.2,350,828
932,CA-2018-144932,AB-10165,OFF-PA-10004971,First Class,13.872,1,0.0,2.7744,0.2,350,828
933,CA-2018-114216,RK-19300,OFF-PA-10002195,Standard Class,12.192,1,0.0,2.4384,0.2,265,1273
934,CA-2017-140081,CG-12040,OFF-PA-10001745,Standard Class,45.056,1,0.0,9.0112,0.2,24,891
935,CA-2017-140081,CG-12040,OFF-BI-10004826,Standard Class,29.718,1,0.0,5.9436,0.2,24,891
936,CA-2017-140081,CG-12040,OFF-PA-10001870,Standard Class,15.552,1,0.0,3.1104000000000003,0.2,24,891
937,CA-2017-140081,CG-12040,OFF-AP-10001058,Standard Class,447.696,1,0.0,89.53920000000001,0.2,24,891
938,US-2018-111745,RA-19885,TEC-AC-10003911,First Class,159.99,1,0.0,31.998000000000005,0.2,61,45
939,CA-2016-148250,RP-19270,OFF-PA-10000289,Standard Class,12.96,1,0.0,2.5920000000000005,0.20000000000000004,351,998
940,CA-2016-148250,RP-19270,OFF-AP-10003040,Standard Class,134.48,1,0.0,26.896,0.2,351,998
941,CA-2017-105760,KC-16255,OFF-PA-10000350,First Class,17.12,1,0.0,3.4240000000000004,0.2,352,24
942,CA-2017-142958,RW-19630,OFF-BI-10001759,Standard Class,6.096,1,0.0,1.2192,0.2,181,888
943,CA-2017-142958,RW-19630,FUR-TA-10000577,Standard Class,1114.272,1,0.0,222.8544,0.2,181,888
944,CA-2016-120880,JL-15850,OFF-PA-10004101,Standard Class,32.4,1,0.0,6.48,0.2,353,1240
945,CA-2016-120880,JL-15850,OFF-ST-10001496,Standard Class,540.57,1,0.0,108.11400000000002,0.2,353,1240
946,CA-2016-120880,JL-15850,OFF-BI-10002931,Standard Class,167.76,1,0.0,33.552,0.2,353,1240
947,US-2016-140200,CA-12775,FUR-TA-10002356,First Class,393.165,1,0.0,78.63300000000001,0.2,354,1274
948,US-2018-110576,RB-19795,FUR-FU-10003601,Standard Class,516.488,1,0.0,103.29760000000002,0.2,355,575
949,US-2018-110576,RB-19795,FUR-FU-10000576,Standard Class,1007.232,1,0.0,201.4464,0.2,355,575
